PHerc0139	9.362	PHerc0139/segments/20250108000002-w027_2025010845/mesh/20250108000002-on-20250728140407-9.362um.tifxyz	PHerc0139/volumes/20250728140407-9.362um-1.2m-113keV-masked.zarr
PHerc0139	2.403	PHerc0139/segments/20250108000002-w027_2025010845/mesh/20250108000002-on-20250820105138-2.403um.tifxyz	PHerc0139/volumes/20250820105138-2.403um-0.2m-77keV-masked.zarr
PHerc0139	2.399	PHerc0139/segments/20250108000002-w027_2025010845/mesh/20250108000002-on-20260102150214-2.399um.tifxyz	PHerc0139/volumes/20260102150214-2.399um-0.2m-78keV-masked.zarr
PHerc0139	2.403	PHerc0139/segments/20250108000002-w027_2025010845/mesh/20250108000002-on-20260319133554-2.403um.tifxyz	PHerc0139/volumes/20260319133554-2.403um-0.2m-77keV-masked.zarr
PHerc0139	1.129	PHerc0139/segments/20250108000002-w027_2025010845/mesh/20250108000002-on-20260413113053-1.129um.tifxyz	PHerc0139/volumes/20260413113053-1.129um-0.2m-59keV-masked.zarr
PHerc0139	9.362	PHerc0139/segments/20250108000003-w028_2025010836/mesh/20250108000003-on-20250728140407-9.362um.tifxyz	PHerc0139/volumes/20250728140407-9.362um-1.2m-113keV-masked.zarr
PHerc0139	2.403	PHerc0139/segments/20250108000003-w028_2025010836/mesh/20250108000003-on-20250820105138-2.403um.tifxyz	PHerc0139/volumes/20250820105138-2.403um-0.2m-77keV-masked.zarr
PHerc0139	2.399	PHerc0139/segments/20250108000003-w028_2025010836/mesh/20250108000003-on-20260102150214-2.399um.tifxyz	PHerc0139/volumes/20260102150214-2.399um-0.2m-78keV-masked.zarr
PHerc0139	2.403	PHerc0139/segments/20250108000003-w028_2025010836/mesh/20250108000003-on-20260319133554-2.403um.tifxyz	PHerc0139/volumes/20260319133554-2.403um-0.2m-77keV-masked.zarr
PHerc0139	1.129	PHerc0139/segments/20250108000003-w028_2025010836/mesh/20250108000003-on-20260413113053-1.129um.tifxyz	PHerc0139/volumes/20260413113053-1.129um-0.2m-59keV-masked.zarr
PHerc0139	9.362	PHerc0139/segments/20250108000004-w029_2025010827/mesh/20250108000004-on-20250728140407-9.362um.tifxyz	PHerc0139/volumes/20250728140407-9.362um-1.2m-113keV-masked.zarr
PHerc0139	2.403	PHerc0139/segments/20250108000004-w029_2025010827/mesh/20250108000004-on-20250820105138-2.403um.tifxyz	PHerc0139/volumes/20250820105138-2.403um-0.2m-77keV-masked.zarr
PHerc0139	2.399	PHerc0139/segments/20250108000004-w029_2025010827/mesh/20250108000004-on-20260102150214-2.399um.tifxyz	PHerc0139/volumes/20260102150214-2.399um-0.2m-78keV-masked.zarr
PHerc0139	2.403	PHerc0139/segments/20250108000004-w029_2025010827/mesh/20250108000004-on-20260319133554-2.403um.tifxyz	PHerc0139/volumes/20260319133554-2.403um-0.2m-77keV-masked.zarr
PHerc0139	1.129	PHerc0139/segments/20250108000004-w029_2025010827/mesh/20250108000004-on-20260413113053-1.129um.tifxyz	PHerc0139/volumes/20260413113053-1.129um-0.2m-59keV-masked.zarr
PHerc0139	9.362	PHerc0139/segments/20250108000005-w030_2025010818/mesh/20250108000005-on-20250728140407-9.362um.tifxyz	PHerc0139/volumes/20250728140407-9.362um-1.2m-113keV-masked.zarr
PHerc0139	2.403	PHerc0139/segments/20250108000005-w030_2025010818/mesh/20250108000005-on-20250820105138-2.403um.tifxyz	PHerc0139/volumes/20250820105138-2.403um-0.2m-77keV-masked.zarr
PHerc0139	2.399	PHerc0139/segments/20250108000005-w030_2025010818/mesh/20250108000005-on-20260102150214-2.399um.tifxyz	PHerc0139/volumes/20260102150214-2.399um-0.2m-78keV-masked.zarr
PHerc0139	2.403	PHerc0139/segments/20250108000005-w030_2025010818/mesh/20250108000005-on-20260319133554-2.403um.tifxyz	PHerc0139/volumes/20260319133554-2.403um-0.2m-77keV-masked.zarr
PHerc0139	1.129	PHerc0139/segments/20250108000005-w030_2025010818/mesh/20250108000005-on-20260413113053-1.129um.tifxyz	PHerc0139/volumes/20260413113053-1.129um-0.2m-59keV-masked.zarr
PHerc0139	9.362	PHerc0139/segments/20250223000000-w059_2025022312/mesh/20250223000000-on-20250728140407-9.362um.tifxyz	PHerc0139/volumes/20250728140407-9.362um-1.2m-113keV-masked.zarr
PHerc0139	2.403	PHerc0139/segments/20250223000000-w059_2025022312/mesh/20250223000000-on-20250820105138-2.403um.tifxyz	PHerc0139/volumes/20250820105138-2.403um-0.2m-77keV-masked.zarr
PHerc0139	2.399	PHerc0139/segments/20250223000000-w059_2025022312/mesh/20250223000000-on-20260102150214-2.399um.tifxyz	PHerc0139/volumes/20260102150214-2.399um-0.2m-78keV-masked.zarr
PHerc0139	2.403	PHerc0139/segments/20250223000000-w059_2025022312/mesh/20250223000000-on-20260319133554-2.403um.tifxyz	PHerc0139/volumes/20260319133554-2.403um-0.2m-77keV-masked.zarr
PHerc0139	1.129	PHerc0139/segments/20250223000000-w059_2025022312/mesh/20250223000000-on-20260413113053-1.129um.tifxyz	PHerc0139/volumes/20260413113053-1.129um-0.2m-59keV-masked.zarr
PHerc0139	9.362	PHerc0139/segments/20250831000000-w040_2025083102/mesh/20250831000000-on-20250728140407-9.362um.tifxyz	PHerc0139/volumes/20250728140407-9.362um-1.2m-113keV-masked.zarr
PHerc0139	2.403	PHerc0139/segments/20250831000000-w040_2025083102/mesh/20250831000000-on-20250820105138-2.403um.tifxyz	PHerc0139/volumes/20250820105138-2.403um-0.2m-77keV-masked.zarr
PHerc0139	2.399	PHerc0139/segments/20250831000000-w040_2025083102/mesh/20250831000000-on-20260102150214-2.399um.tifxyz	PHerc0139/volumes/20260102150214-2.399um-0.2m-78keV-masked.zarr
PHerc0139	2.403	PHerc0139/segments/20250831000000-w040_2025083102/mesh/20250831000000-on-20260319133554-2.403um.tifxyz	PHerc0139/volumes/20260319133554-2.403um-0.2m-77keV-masked.zarr
PHerc0139	1.129	PHerc0139/segments/20250831000000-w040_2025083102/mesh/20250831000000-on-20260413113053-1.129um.tifxyz	PHerc0139/volumes/20260413113053-1.129um-0.2m-59keV-masked.zarr
PHerc0139	9.362	PHerc0139/segments/20251226000000-w055_2025122611/mesh/20251226000000-on-20250728140407-9.362um.tifxyz	PHerc0139/volumes/20250728140407-9.362um-1.2m-113keV-masked.zarr
PHerc0139	2.403	PHerc0139/segments/20251226000000-w055_2025122611/mesh/20251226000000-on-20250820105138-2.403um.tifxyz	PHerc0139/volumes/20250820105138-2.403um-0.2m-77keV-masked.zarr
PHerc0139	2.399	PHerc0139/segments/20251226000000-w055_2025122611/mesh/20251226000000-on-20260102150214-2.399um.tifxyz	PHerc0139/volumes/20260102150214-2.399um-0.2m-78keV-masked.zarr
PHerc0139	2.403	PHerc0139/segments/20251226000000-w055_2025122611/mesh/20251226000000-on-20260319133554-2.403um.tifxyz	PHerc0139/volumes/20260319133554-2.403um-0.2m-77keV-masked.zarr
PHerc0139	1.129	PHerc0139/segments/20251226000000-w055_2025122611/mesh/20251226000000-on-20260413113053-1.129um.tifxyz	PHerc0139/volumes/20260413113053-1.129um-0.2m-59keV-masked.zarr
PHerc0139	9.362	PHerc0139/segments/20260108000000-w041_2026010816/mesh/20260108000000-on-20250728140407-9.362um.tifxyz	PHerc0139/volumes/20250728140407-9.362um-1.2m-113keV-masked.zarr
PHerc0139	2.403	PHerc0139/segments/20260108000000-w041_2026010816/mesh/20260108000000-on-20250820105138-2.403um.tifxyz	PHerc0139/volumes/20250820105138-2.403um-0.2m-77keV-masked.zarr
PHerc0139	2.399	PHerc0139/segments/20260108000000-w041_2026010816/mesh/20260108000000-on-20260102150214-2.399um.tifxyz	PHerc0139/volumes/20260102150214-2.399um-0.2m-78keV-masked.zarr
PHerc0139	2.403	PHerc0139/segments/20260108000000-w041_2026010816/mesh/20260108000000-on-20260319133554-2.403um.tifxyz	PHerc0139/volumes/20260319133554-2.403um-0.2m-77keV-masked.zarr
PHerc0139	1.129	PHerc0139/segments/20260108000000-w041_2026010816/mesh/20260108000000-on-20260413113053-1.129um.tifxyz	PHerc0139/volumes/20260413113053-1.129um-0.2m-59keV-masked.zarr
PHerc0139	9.362	PHerc0139/segments/20260112000000-w043_2026011217/mesh/20260112000000-on-20250728140407-9.362um.tifxyz	PHerc0139/volumes/20250728140407-9.362um-1.2m-113keV-masked.zarr
PHerc0139	2.403	PHerc0139/segments/20260112000000-w043_2026011217/mesh/20260112000000-on-20250820105138-2.403um.tifxyz	PHerc0139/volumes/20250820105138-2.403um-0.2m-77keV-masked.zarr
PHerc0139	2.399	PHerc0139/segments/20260112000000-w043_2026011217/mesh/20260112000000-on-20260102150214-2.399um.tifxyz	PHerc0139/volumes/20260102150214-2.399um-0.2m-78keV-masked.zarr
PHerc0139	2.403	PHerc0139/segments/20260112000000-w043_2026011217/mesh/20260112000000-on-20260319133554-2.403um.tifxyz	PHerc0139/volumes/20260319133554-2.403um-0.2m-77keV-masked.zarr
PHerc0139	1.129	PHerc0139/segments/20260112000000-w043_2026011217/mesh/20260112000000-on-20260413113053-1.129um.tifxyz	PHerc0139/volumes/20260413113053-1.129um-0.2m-59keV-masked.zarr
PHerc0139	9.362	PHerc0139/segments/20260115000000-w044_2026011522/mesh/20260115000000-on-20250728140407-9.362um.tifxyz	PHerc0139/volumes/20250728140407-9.362um-1.2m-113keV-masked.zarr
PHerc0139	2.403	PHerc0139/segments/20260115000000-w044_2026011522/mesh/20260115000000-on-20250820105138-2.403um.tifxyz	PHerc0139/volumes/20250820105138-2.403um-0.2m-77keV-masked.zarr
PHerc0139	2.399	PHerc0139/segments/20260115000000-w044_2026011522/mesh/20260115000000-on-20260102150214-2.399um.tifxyz	PHerc0139/volumes/20260102150214-2.399um-0.2m-78keV-masked.zarr
PHerc0139	2.403	PHerc0139/segments/20260115000000-w044_2026011522/mesh/20260115000000-on-20260319133554-2.403um.tifxyz	PHerc0139/volumes/20260319133554-2.403um-0.2m-77keV-masked.zarr
PHerc0139	1.129	PHerc0139/segments/20260115000000-w044_2026011522/mesh/20260115000000-on-20260413113053-1.129um.tifxyz	PHerc0139/volumes/20260413113053-1.129um-0.2m-59keV-masked.zarr
PHerc0139	9.362	PHerc0139/segments/20260115000001-w056_2026011514/mesh/20260115000001-on-20250728140407-9.362um.tifxyz	PHerc0139/volumes/20250728140407-9.362um-1.2m-113keV-masked.zarr
PHerc0139	2.403	PHerc0139/segments/20260115000001-w056_2026011514/mesh/20260115000001-on-20250820105138-2.403um.tifxyz	PHerc0139/volumes/20250820105138-2.403um-0.2m-77keV-masked.zarr
PHerc0139	2.399	PHerc0139/segments/20260115000001-w056_2026011514/mesh/20260115000001-on-20260102150214-2.399um.tifxyz	PHerc0139/volumes/20260102150214-2.399um-0.2m-78keV-masked.zarr
PHerc0139	2.403	PHerc0139/segments/20260115000001-w056_2026011514/mesh/20260115000001-on-20260319133554-2.403um.tifxyz	PHerc0139/volumes/20260319133554-2.403um-0.2m-77keV-masked.zarr
PHerc0139	1.129	PHerc0139/segments/20260115000001-w056_2026011514/mesh/20260115000001-on-20260413113053-1.129um.tifxyz	PHerc0139/volumes/20260413113053-1.129um-0.2m-59keV-masked.zarr
PHerc0139	9.362	PHerc0139/segments/20260126000000-w045_2026012619/mesh/20260126000000-on-20250728140407-9.362um.tifxyz	PHerc0139/volumes/20250728140407-9.362um-1.2m-113keV-masked.zarr
PHerc0139	2.403	PHerc0139/segments/20260126000000-w045_2026012619/mesh/20260126000000-on-20250820105138-2.403um.tifxyz	PHerc0139/volumes/20250820105138-2.403um-0.2m-77keV-masked.zarr
PHerc0139	2.399	PHerc0139/segments/20260126000000-w045_2026012619/mesh/20260126000000-on-20260102150214-2.399um.tifxyz	PHerc0139/volumes/20260102150214-2.399um-0.2m-78keV-masked.zarr
PHerc0139	2.403	PHerc0139/segments/20260126000000-w045_2026012619/mesh/20260126000000-on-20260319133554-2.403um.tifxyz	PHerc0139/volumes/20260319133554-2.403um-0.2m-77keV-masked.zarr
PHerc0139	1.129	PHerc0139/segments/20260126000000-w045_2026012619/mesh/20260126000000-on-20260413113053-1.129um.tifxyz	PHerc0139/volumes/20260413113053-1.129um-0.2m-59keV-masked.zarr
PHerc0139	9.362	PHerc0139/segments/20260127000000-w057_2026012713/mesh/20260127000000-on-20250728140407-9.362um.tifxyz	PHerc0139/volumes/20250728140407-9.362um-1.2m-113keV-masked.zarr
PHerc0139	2.403	PHerc0139/segments/20260127000000-w057_2026012713/mesh/20260127000000-on-20250820105138-2.403um.tifxyz	PHerc0139/volumes/20250820105138-2.403um-0.2m-77keV-masked.zarr
PHerc0139	2.399	PHerc0139/segments/20260127000000-w057_2026012713/mesh/20260127000000-on-20260102150214-2.399um.tifxyz	PHerc0139/volumes/20260102150214-2.399um-0.2m-78keV-masked.zarr
PHerc0139	2.403	PHerc0139/segments/20260127000000-w057_2026012713/mesh/20260127000000-on-20260319133554-2.403um.tifxyz	PHerc0139/volumes/20260319133554-2.403um-0.2m-77keV-masked.zarr
PHerc0139	1.129	PHerc0139/segments/20260127000000-w057_2026012713/mesh/20260127000000-on-20260413113053-1.129um.tifxyz	PHerc0139/volumes/20260413113053-1.129um-0.2m-59keV-masked.zarr
PHerc0139	9.362	PHerc0139/segments/20260130000000-w031_2026013019/mesh/20260130000000-on-20250728140407-9.362um.tifxyz	PHerc0139/volumes/20250728140407-9.362um-1.2m-113keV-masked.zarr
PHerc0139	2.403	PHerc0139/segments/20260130000000-w031_2026013019/mesh/20260130000000-on-20250820105138-2.403um.tifxyz	PHerc0139/volumes/20250820105138-2.403um-0.2m-77keV-masked.zarr
PHerc0139	2.399	PHerc0139/segments/20260130000000-w031_2026013019/mesh/20260130000000-on-20260102150214-2.399um.tifxyz	PHerc0139/volumes/20260102150214-2.399um-0.2m-78keV-masked.zarr
PHerc0139	2.403	PHerc0139/segments/20260130000000-w031_2026013019/mesh/20260130000000-on-20260319133554-2.403um.tifxyz	PHerc0139/volumes/20260319133554-2.403um-0.2m-77keV-masked.zarr
PHerc0139	1.129	PHerc0139/segments/20260130000000-w031_2026013019/mesh/20260130000000-on-20260413113053-1.129um.tifxyz	PHerc0139/volumes/20260413113053-1.129um-0.2m-59keV-masked.zarr
PHerc0139	9.362	PHerc0139/segments/20260203000000-w032_2026020303/mesh/20260203000000-on-20250728140407-9.362um.tifxyz	PHerc0139/volumes/20250728140407-9.362um-1.2m-113keV-masked.zarr
PHerc0139	2.403	PHerc0139/segments/20260203000000-w032_2026020303/mesh/20260203000000-on-20250820105138-2.403um.tifxyz	PHerc0139/volumes/20250820105138-2.403um-0.2m-77keV-masked.zarr
PHerc0139	2.399	PHerc0139/segments/20260203000000-w032_2026020303/mesh/20260203000000-on-20260102150214-2.399um.tifxyz	PHerc0139/volumes/20260102150214-2.399um-0.2m-78keV-masked.zarr
PHerc0139	2.403	PHerc0139/segments/20260203000000-w032_2026020303/mesh/20260203000000-on-20260319133554-2.403um.tifxyz	PHerc0139/volumes/20260319133554-2.403um-0.2m-77keV-masked.zarr
PHerc0139	1.129	PHerc0139/segments/20260203000000-w032_2026020303/mesh/20260203000000-on-20260413113053-1.129um.tifxyz	PHerc0139/volumes/20260413113053-1.129um-0.2m-59keV-masked.zarr
PHerc0139	9.362	PHerc0139/segments/20260206000000-w042_2026020613/mesh/20260206000000-on-20250728140407-9.362um.tifxyz	PHerc0139/volumes/20250728140407-9.362um-1.2m-113keV-masked.zarr
PHerc0139	2.403	PHerc0139/segments/20260206000000-w042_2026020613/mesh/20260206000000-on-20250820105138-2.403um.tifxyz	PHerc0139/volumes/20250820105138-2.403um-0.2m-77keV-masked.zarr
PHerc0139	2.399	PHerc0139/segments/20260206000000-w042_2026020613/mesh/20260206000000-on-20260102150214-2.399um.tifxyz	PHerc0139/volumes/20260102150214-2.399um-0.2m-78keV-masked.zarr
PHerc0139	2.403	PHerc0139/segments/20260206000000-w042_2026020613/mesh/20260206000000-on-20260319133554-2.403um.tifxyz	PHerc0139/volumes/20260319133554-2.403um-0.2m-77keV-masked.zarr
PHerc0139	1.129	PHerc0139/segments/20260206000000-w042_2026020613/mesh/20260206000000-on-20260413113053-1.129um.tifxyz	PHerc0139/volumes/20260413113053-1.129um-0.2m-59keV-masked.zarr
PHerc0139	9.362	PHerc0139/segments/20260206000001-w047_2026020613/mesh/20260206000001-on-20250728140407-9.362um.tifxyz	PHerc0139/volumes/20250728140407-9.362um-1.2m-113keV-masked.zarr
PHerc0139	2.403	PHerc0139/segments/20260206000001-w047_2026020613/mesh/20260206000001-on-20250820105138-2.403um.tifxyz	PHerc0139/volumes/20250820105138-2.403um-0.2m-77keV-masked.zarr
PHerc0139	2.399	PHerc0139/segments/20260206000001-w047_2026020613/mesh/20260206000001-on-20260102150214-2.399um.tifxyz	PHerc0139/volumes/20260102150214-2.399um-0.2m-78keV-masked.zarr
PHerc0139	2.403	PHerc0139/segments/20260206000001-w047_2026020613/mesh/20260206000001-on-20260319133554-2.403um.tifxyz	PHerc0139/volumes/20260319133554-2.403um-0.2m-77keV-masked.zarr
PHerc0139	1.129	PHerc0139/segments/20260206000001-w047_2026020613/mesh/20260206000001-on-20260413113053-1.129um.tifxyz	PHerc0139/volumes/20260413113053-1.129um-0.2m-59keV-masked.zarr
PHerc0139	9.362	PHerc0139/segments/20260206000002-w054_2026020617/mesh/20260206000002-on-20250728140407-9.362um.tifxyz	PHerc0139/volumes/20250728140407-9.362um-1.2m-113keV-masked.zarr
PHerc0139	2.403	PHerc0139/segments/20260206000002-w054_2026020617/mesh/20260206000002-on-20250820105138-2.403um.tifxyz	PHerc0139/volumes/20250820105138-2.403um-0.2m-77keV-masked.zarr
PHerc0139	2.399	PHerc0139/segments/20260206000002-w054_2026020617/mesh/20260206000002-on-20260102150214-2.399um.tifxyz	PHerc0139/volumes/20260102150214-2.399um-0.2m-78keV-masked.zarr
PHerc0139	2.403	PHerc0139/segments/20260206000002-w054_2026020617/mesh/20260206000002-on-20260319133554-2.403um.tifxyz	PHerc0139/volumes/20260319133554-2.403um-0.2m-77keV-masked.zarr
PHerc0139	1.129	PHerc0139/segments/20260206000002-w054_2026020617/mesh/20260206000002-on-20260413113053-1.129um.tifxyz	PHerc0139/volumes/20260413113053-1.129um-0.2m-59keV-masked.zarr
PHerc0139	9.362	PHerc0139/segments/20260210000000-w058_2026021020/mesh/20260210000000-on-20250728140407-9.362um.tifxyz	PHerc0139/volumes/20250728140407-9.362um-1.2m-113keV-masked.zarr
PHerc0139	2.403	PHerc0139/segments/20260210000000-w058_2026021020/mesh/20260210000000-on-20250820105138-2.403um.tifxyz	PHerc0139/volumes/20250820105138-2.403um-0.2m-77keV-masked.zarr
PHerc0139	2.399	PHerc0139/segments/20260210000000-w058_2026021020/mesh/20260210000000-on-20260102150214-2.399um.tifxyz	PHerc0139/volumes/20260102150214-2.399um-0.2m-78keV-masked.zarr
PHerc0139	2.403	PHerc0139/segments/20260210000000-w058_2026021020/mesh/20260210000000-on-20260319133554-2.403um.tifxyz	PHerc0139/volumes/20260319133554-2.403um-0.2m-77keV-masked.zarr
PHerc0139	1.129	PHerc0139/segments/20260210000000-w058_2026021020/mesh/20260210000000-on-20260413113053-1.129um.tifxyz	PHerc0139/volumes/20260413113053-1.129um-0.2m-59keV-masked.zarr
PHerc0139	9.362	PHerc0139/segments/20260215000000-w024_2026021572/mesh/20260215000000-on-20250728140407-9.362um.tifxyz	PHerc0139/volumes/20250728140407-9.362um-1.2m-113keV-masked.zarr
PHerc0139	2.403	PHerc0139/segments/20260215000000-w024_2026021572/mesh/20260215000000-on-20250820105138-2.403um.tifxyz	PHerc0139/volumes/20250820105138-2.403um-0.2m-77keV-masked.zarr
PHerc0139	2.399	PHerc0139/segments/20260215000000-w024_2026021572/mesh/20260215000000-on-20260102150214-2.399um.tifxyz	PHerc0139/volumes/20260102150214-2.399um-0.2m-78keV-masked.zarr
PHerc0139	2.403	PHerc0139/segments/20260215000000-w024_2026021572/mesh/20260215000000-on-20260319133554-2.403um.tifxyz	PHerc0139/volumes/20260319133554-2.403um-0.2m-77keV-masked.zarr
PHerc0139	1.129	PHerc0139/segments/20260215000000-w024_2026021572/mesh/20260215000000-on-20260413113053-1.129um.tifxyz	PHerc0139/volumes/20260413113053-1.129um-0.2m-59keV-masked.zarr
PHerc0139	9.362	PHerc0139/segments/20260219000000-w033_2026021913/mesh/20260219000000-on-20250728140407-9.362um.tifxyz	PHerc0139/volumes/20250728140407-9.362um-1.2m-113keV-masked.zarr
PHerc0139	2.403	PHerc0139/segments/20260219000000-w033_2026021913/mesh/20260219000000-on-20250820105138-2.403um.tifxyz	PHerc0139/volumes/20250820105138-2.403um-0.2m-77keV-masked.zarr
PHerc0139	2.399	PHerc0139/segments/20260219000000-w033_2026021913/mesh/20260219000000-on-20260102150214-2.399um.tifxyz	PHerc0139/volumes/20260102150214-2.399um-0.2m-78keV-masked.zarr
PHerc0139	2.403	PHerc0139/segments/20260219000000-w033_2026021913/mesh/20260219000000-on-20260319133554-2.403um.tifxyz	PHerc0139/volumes/20260319133554-2.403um-0.2m-77keV-masked.zarr
PHerc0139	1.129	PHerc0139/segments/20260219000000-w033_2026021913/mesh/20260219000000-on-20260413113053-1.129um.tifxyz	PHerc0139/volumes/20260413113053-1.129um-0.2m-59keV-masked.zarr
PHerc0139	9.362	PHerc0139/segments/20260219000001-w048_2026021912/mesh/20260219000001-on-20250728140407-9.362um.tifxyz	PHerc0139/volumes/20250728140407-9.362um-1.2m-113keV-masked.zarr
PHerc0139	2.403	PHerc0139/segments/20260219000001-w048_2026021912/mesh/20260219000001-on-20250820105138-2.403um.tifxyz	PHerc0139/volumes/20250820105138-2.403um-0.2m-77keV-masked.zarr
PHerc0139	2.399	PHerc0139/segments/20260219000001-w048_2026021912/mesh/20260219000001-on-20260102150214-2.399um.tifxyz	PHerc0139/volumes/20260102150214-2.399um-0.2m-78keV-masked.zarr
PHerc0139	2.403	PHerc0139/segments/20260219000001-w048_2026021912/mesh/20260219000001-on-20260319133554-2.403um.tifxyz	PHerc0139/volumes/20260319133554-2.403um-0.2m-77keV-masked.zarr
PHerc0139	1.129	PHerc0139/segments/20260219000001-w048_2026021912/mesh/20260219000001-on-20260413113053-1.129um.tifxyz	PHerc0139/volumes/20260413113053-1.129um-0.2m-59keV-masked.zarr
PHerc0139	9.362	PHerc0139/segments/20260220000000-w053_2026022021/mesh/20260220000000-on-20250728140407-9.362um.tifxyz	PHerc0139/volumes/20250728140407-9.362um-1.2m-113keV-masked.zarr
PHerc0139	2.403	PHerc0139/segments/20260220000000-w053_2026022021/mesh/20260220000000-on-20250820105138-2.403um.tifxyz	PHerc0139/volumes/20250820105138-2.403um-0.2m-77keV-masked.zarr
PHerc0139	2.399	PHerc0139/segments/20260220000000-w053_2026022021/mesh/20260220000000-on-20260102150214-2.399um.tifxyz	PHerc0139/volumes/20260102150214-2.399um-0.2m-78keV-masked.zarr
PHerc0139	2.403	PHerc0139/segments/20260220000000-w053_2026022021/mesh/20260220000000-on-20260319133554-2.403um.tifxyz	PHerc0139/volumes/20260319133554-2.403um-0.2m-77keV-masked.zarr
PHerc0139	1.129	PHerc0139/segments/20260220000000-w053_2026022021/mesh/20260220000000-on-20260413113053-1.129um.tifxyz	PHerc0139/volumes/20260413113053-1.129um-0.2m-59keV-masked.zarr
PHerc0139	9.362	PHerc0139/segments/20260227000000-w052_2026022705/mesh/20260227000000-on-20250728140407-9.362um.tifxyz	PHerc0139/volumes/20250728140407-9.362um-1.2m-113keV-masked.zarr
PHerc0139	2.403	PHerc0139/segments/20260227000000-w052_2026022705/mesh/20260227000000-on-20250820105138-2.403um.tifxyz	PHerc0139/volumes/20250820105138-2.403um-0.2m-77keV-masked.zarr
PHerc0139	2.399	PHerc0139/segments/20260227000000-w052_2026022705/mesh/20260227000000-on-20260102150214-2.399um.tifxyz	PHerc0139/volumes/20260102150214-2.399um-0.2m-78keV-masked.zarr
PHerc0139	2.403	PHerc0139/segments/20260227000000-w052_2026022705/mesh/20260227000000-on-20260319133554-2.403um.tifxyz	PHerc0139/volumes/20260319133554-2.403um-0.2m-77keV-masked.zarr
PHerc0139	1.129	PHerc0139/segments/20260227000000-w052_2026022705/mesh/20260227000000-on-20260413113053-1.129um.tifxyz	PHerc0139/volumes/20260413113053-1.129um-0.2m-59keV-masked.zarr
PHerc0139	9.362	PHerc0139/segments/20260302000000-w039_2026030210/mesh/20260302000000-on-20250728140407-9.362um.tifxyz	PHerc0139/volumes/20250728140407-9.362um-1.2m-113keV-masked.zarr
PHerc0139	2.403	PHerc0139/segments/20260302000000-w039_2026030210/mesh/20260302000000-on-20250820105138-2.403um.tifxyz	PHerc0139/volumes/20250820105138-2.403um-0.2m-77keV-masked.zarr
PHerc0139	2.399	PHerc0139/segments/20260302000000-w039_2026030210/mesh/20260302000000-on-20260102150214-2.399um.tifxyz	PHerc0139/volumes/20260102150214-2.399um-0.2m-78keV-masked.zarr
PHerc0139	2.403	PHerc0139/segments/20260302000000-w039_2026030210/mesh/20260302000000-on-20260319133554-2.403um.tifxyz	PHerc0139/volumes/20260319133554-2.403um-0.2m-77keV-masked.zarr
PHerc0139	1.129	PHerc0139/segments/20260302000000-w039_2026030210/mesh/20260302000000-on-20260413113053-1.129um.tifxyz	PHerc0139/volumes/20260413113053-1.129um-0.2m-59keV-masked.zarr
PHerc0139	9.362	PHerc0139/segments/20260302000001-w050_2026030220/mesh/20260302000001-on-20250728140407-9.362um.tifxyz	PHerc0139/volumes/20250728140407-9.362um-1.2m-113keV-masked.zarr
PHerc0139	2.403	PHerc0139/segments/20260302000001-w050_2026030220/mesh/20260302000001-on-20250820105138-2.403um.tifxyz	PHerc0139/volumes/20250820105138-2.403um-0.2m-77keV-masked.zarr
