name,surface_class,orient_class,surface_voxels,surface_fraction,hf_energy,hf_energy_norm,dynamic_range,intensity_p50,n_samples,polarity,oriented,search_radius,noise_sigma,global_peak_offset,global_peak_offset_raw,global_peak_ci95,global_peak_ci95_width,global_offset_reliable,global_profile_contrast,global_profile_snr,n_cells,n_cells_considered,cell_frac_unresolved,cell_frac_low_snr,cell_size,neighbour_ridge_pos,neighbour_ridge_neg,winding_spacing,dominant_ridge_at,recommended_radius,cell_offset_median,cell_offset_mean,cell_abs_offset_median,cell_abs_offset_p90,cell_frac_ge_1vx,cell_frac_ge_2vx,cell_offset_worst,cell_snr_median,cell_voxels_median,naive_mean_signed_offset,naive_median_abs_offset,naive_frac_offset_ge_1vx,naive_median_prominence_snr,naive_frac_flat_support,overlay_png,drift_png
sample_00492,1,2,853241,0.05085712671279907,16.972930908203125,0.09925690293312073,171.0,53.0,34019,bright,True,8.65,12.69787311553955,,0.8258457183837891,"[0.6781162738800048, 1.0008922576904298]",0.32277598381042494,False,21.295738220214844,1.6771106488812917,52,52,0.0,0.0,64,17.0,-19.5,17.0,1.0,8.65,0.8400411605834961,1.2211920481461744,1.2816932201385498,4.36401481628418,0.5961538461538461,0.36538461538461536,6.578240394592285,62.92564333797749,580.0,0.1708694176052611,2.344847746193409,0.767810769375176,7.526371002197266,0.08375,,
sample_00500,1,2,775842,0.04624378681182861,19.647842407226562,0.11038113385438919,178.0,57.0,36805,bright,True,12.200000000000001,13.582064628601074,,-0.24011707305908203,"[-0.3850926160812378, -0.09394645690917963]",0.29114615917205816,False,18.22930908203125,1.3421603843383296,44,44,0.0,0.0,64,29.5,-26.0,26.0,0.5,12.200000000000001,0.9663600921630859,0.8273053711110895,2.933468818664551,6.155255222320557,0.8409090909090909,0.6136363636363636,8.008728981018066,87.96767408256294,778.5,-0.036191483413319375,2.411200724542141,0.7811598338564951,6.98429012298584,0.118725,findings/kaggle_align/overlays/sample_00500_overlay.png,findings/kaggle_align/overlays/sample_00500_drift.png
sample_00541,1,2,1342734,0.04097698974609375,16.456890106201172,0.09795767813920975,168.0,53.0,37938,bright,True,9.275,11.376083374023438,0.4243278503417969,0.4243278503417969,"[0.36352522373199464, 0.4852292537689209]",0.12170403003692626,True,32.0294303894043,2.8155059466724253,67,67,0.0,0.0,64,36.0,-19.5,19.5,0.5,9.275,0.12619686126708984,0.31619829918021586,0.9590959548950195,2.7485858917236325,0.4925373134328358,0.22388059701492538,8.488027572631836,85.29879401264016,544.0,0.16100487589660362,2.0153531562536955,0.7298468389853459,8.391700744628906,0.060125,,
sample_00546,1,2,944933,0.028837066650390625,18.60327911376953,0.10630445182323456,175.0,59.0,38802,bright,True,9.05,12.264015197753906,-0.3579387664794922,-0.3579387664794922,"[-0.4001224756240845, -0.3137401342391968]",0.0863823413848877,True,33.86792755126953,2.761569274430798,52,52,0.0,0.0,64,19.0,-31.0,19.0,-0.5,9.05,-0.1840076446533203,0.05855734531696026,1.1635985374450684,4.445355224609375,0.5576923076923077,0.25,7.695799827575684,104.32667416308175,739.0,-0.2646180346747928,2.022730691358447,0.7309746129292085,8.100018501281738,0.0705,,
sample_00547,1,2,1477082,0.04507696533203125,17.45808982849121,0.10209409147500992,171.0,54.0,37658,bright,True,11.700000000000001,12.012080192565918,-0.20699501037597656,-0.20699501037597656,"[-0.24429476261138916, -0.16986384391784667]",0.07443091869354249,True,35.49845504760742,2.955229608738114,73,73,0.0,0.0,64,26.0,-30.0,26.0,0.0,11.700000000000001,-0.34125328063964844,-0.35570073454347373,0.7198266983032227,3.8106464385986323,0.4246575342465753,0.2191780821917808,-10.284566879272461,91.22677652867836,519.0,-0.16158259378313272,1.8105443809181452,0.7002232536278714,8.220672607421875,0.05585,,
sample_00555,1,2,1033721,0.031546661376953125,16.357385635375977,0.09621991217136383,170.0,53.0,36402,bright,True,9.3,10.61037826538086,,1.5234403610229492,"[1.425880765914917, 1.614276647567749]",0.18839588165283194,False,19.324607849121094,1.821293017627156,48,49,0.02040816326530612,0.0,64,33.5,-14.0,14.0,3.0,9.3,1.132481575012207,0.9243138233820597,2.2753403186798096,5.126383018493653,0.7083333333333334,0.5625,-7.175640106201172,88.50611558458196,757.5,0.2771551887327199,2.3580292984843254,0.7803901793312112,8.711790084838867,0.06185,findings/kaggle_align/overlays/sample_00555_overlay.png,findings/kaggle_align/overlays/sample_00555_drift.png
sample_00582,1,2,2214574,0.06758343505859375,17.369232177734375,0.09982317686080933,174.0,54.0,37644,bright,True,6.9750000000000005,11.792351722717285,,0.5825366973876953,"[0.3747906446456909, 0.7708718419075012]",0.39608119726181035,False,10.685836791992188,0.9061667293561588,93,96,0.03125,0.0,64,15.5,-35.0,15.5,0.0,6.9750000000000005,0.1552596092224121,-0.025906639714394848,2.304933547973633,4.809464359283447,0.7204301075268817,0.5376344086021505,5.963993549346924,45.08111651756179,382.0,0.0005167750573641245,2.4745866851881146,0.7917805606763715,7.6054887771606445,0.0985,findings/kaggle_align/overlays/sample_00582_overlay.png,findings/kaggle_align/overlays/sample_00582_drift.png
sample_00583,1,2,1476731,0.045066253662109375,18.921268463134766,0.1062992587685585,178.0,51.0,36962,bright,True,10.450000000000001,13.852602005004883,,0.010038375854492188,"[-0.08491053581237792, 0.11353204250335695]",0.19844257831573486,False,19.73340606689453,1.4245270354093,64,64,0.0,0.0,64,22.0,-21.0,21.0,-1.0,10.450000000000001,0.17997312545776367,-0.021539829671382904,1.7334809303283691,3.943954515457154,0.671875,0.390625,-5.2738518714904785,58.59123453455281,572.5,-0.027576583873800086,2.2251842133700848,0.7669940824847556,7.068312168121338,0.087375,,
sample_00587,1,2,1125544,0.034348876953125,18.59542465209961,0.1074880063533783,173.0,68.0,35895,bright,True,8.65,13.07617473602295,,-0.4837055206298828,"[-0.5573537588119507, -0.40291950702667234]",0.15443425178527836,False,20.64501953125,1.5788271377542846,49,49,0.0,0.0,64,17.0,-32.0,17.0,-1.0,8.65,-0.16681766510009766,-0.21900295724674146,0.6615700721740723,2.9164242744445805,0.3469387755102041,0.20408163265306123,6.829068183898926,60.64570705648595,796.0,-0.2501735991772318,2.0801928639411926,0.731928181108509,6.436036586761475,0.132575,,
sample_00591,1,2,1446494,0.04414349365234375,19.771833419799805,0.11107771843671799,178.0,75.0,35252,bright,True,8.025,14.118792533874512,,-0.4289727210998535,"[-0.5480982065200806, -0.33084464073181147]",0.2172535657882691,False,13.850791931152344,0.9810181641185557,45,45,0.0,0.0,64,14.5,-29.5,14.5,-1.5,8.025,-0.22410106658935547,0.034463225470648874,1.375943660736084,3.6574485778808596,0.6444444444444445,0.28888888888888886,6.371939659118652,52.016958784627754,859.0,-0.1933342711815023,2.2440524564590305,0.7561376866616046,6.016552448272705,0.153075,,
sample_00611,1,2,2195353,0.06699685668945313,18.341032028198242,0.10480589419603348,175.0,64.0,35150,bright,True,12.025,12.019673347473145,,0.23629093170166016,"[0.14261860847473146, 0.3187244176864624]",0.17610580921173097,False,17.118370056152344,1.4241959462027378,89,90,0.011111111111111112,0.0,64,24.5,-36.5,24.5,1.0,12.025,0.3122072219848633,0.6411492797765839,1.482229232788086,4.829636001586914,0.6404494382022472,0.42696629213483145,9.941732406616211,53.800991118392176,349.0,0.027540624908707328,2.2341525154188275,0.7655726516937585,7.294729709625244,0.093225,,
sample_00635,1,2,1164055,0.03552413940429688,17.68534278869629,0.10342305898666382,171.0,53.0,35080,bright,True,8.875,12.678988456726074,-0.636474609375,-0.636474609375,"[-0.6988372325897216, -0.5740853786468506]",0.12475185394287103,True,37.13779830932617,2.929082113772645,49,49,0.0,0.0,64,19.5,-17.5,17.5,-1.0,8.875,-0.4591989517211914,-0.8286827048476861,0.9760947227478027,3.84465389251709,0.46938775510204084,0.22448979591836735,-5.83952522277832,85.75127440094377,734.0,-0.4297489215858256,2.1117187961935997,0.7425801819052178,7.680074691772461,0.06375,,
sample_00644,1,2,1127343,0.03440377807617188,18.43686294555664,0.10475490242242813,176.0,52.0,34690,bright,True,10.925,12.73799991607666,,2.500054359436035,"[2.302567386627197, 2.679513692855835]",0.3769463062286378,False,21.483463287353516,1.6865648790152044,53,54,0.018518518518518517,0.0,64,25.5,-16.5,16.5,3.5,10.925,2.1236467361450195,2.0285928204374493,2.339715003967285,5.37249336242676,0.6981132075471698,0.5660377358490566,-9.702224731445312,62.502704197591186,576.0,0.3587461217065005,2.3896969705820084,0.7855193798449612,7.219076156616211,0.0797,findings/kaggle_align/overlays/sample_00644_overlay.png,findings/kaggle_align/overlays/sample_00644_drift.png
sample_00663,1,2,2993362,0.09135015869140625,19.4016056060791,0.10961358994245529,177.0,55.0,37035,bright,True,7.925,13.902578353881836,,-0.03971147537231445,"[-0.12877489328384398, 0.04052696228027347]",0.16930185556411745,False,23.198184967041016,1.6686246519562817,93,93,0.0,0.0,64,17.0,-16.5,16.5,-0.5,7.925,0.05959606170654297,0.011359019946026545,0.5611691474914551,3.014777374267578,0.3655913978494624,0.23655913978494625,-6.890646457672119,36.6743255118934,348.0,-0.12176450224460053,2.103456601500511,0.7420967062082254,6.791205406188965,0.096925,,
sample_00683,1,2,2404628,0.0733834228515625,19.556236267089844,0.10986649245023727,178.0,57.0,37513,bright,True,5.7250000000000005,14.077225685119629,,-0.33666467666625977,"[-0.486586856842041, -0.18442288637161253]",0.3021639704704285,False,15.497657775878906,1.100902842827955,87,95,0.08421052631578947,0.0,64,10.5,-20.0,10.5,-1.0,5.7250000000000005,-0.2716994285583496,-0.630705616940027,1.2122550010681152,3.3247092723846436,0.5517241379310345,0.25287356321839083,-5.075108051300049,31.46659125884135,357.0,-0.23962184243086007,2.3531972467899323,0.7705275622448662,6.599090576171875,0.1174,,
sample_00711,1,2,1617918,0.04937493896484375,18.209508895874023,0.10465235263109207,174.0,55.0,36569,bright,True,6.45,12.92417049407959,0.5785923004150391,0.5785923004150391,"[0.5117477178573608, 0.6495582222938537]",0.1378105044364929,True,29.04050064086914,2.2469914532752604,66,69,0.043478260869565216,0.0,64,11.0,-22.5,11.0,1.5,6.45,0.24514317512512207,0.6986050533525872,0.7335774898529053,2.5797953605651855,0.42424242424242425,0.21212121212121213,4.70244026184082,62.991934900638064,503.5,0.1818854665769436,2.032735724002123,0.737629736905624,7.4658966064453125,0.082175,,
sample_00746,1,2,3190330,0.09736114501953125,18.97136688232422,0.10840781033039093,175.0,57.0,36169,bright,True,8.1,12.690905570983887,,0.09352397918701172,"[0.015442037582397462, 0.1763559341430664]",0.16091389656066896,False,20.821937561035156,1.640697540815513,83,84,0.011904761904761904,0.0,64,18.0,-26.0,18.0,0.0,8.1,0.17539119720458984,0.411130422569183,0.5509157180786133,3.2284657478332517,0.3253012048192771,0.18072289156626506,7.414828300476074,39.831764667918165,371.0,0.013064896293690963,2.139679092913866,0.7434133759135294,7.500720024108887,0.0964,,
sample_00766,1,2,2397871,0.07317721557617188,17.083465576171875,0.09990330785512924,171.0,52.0,36156,bright,True,9.950000000000001,11.962027549743652,-0.5976572036743164,-0.5976572036743164,"[-0.6846672058105469, -0.5087947130203248]",0.1758724927902221,True,30.420211791992188,2.543064849624435,90,90,0.0,0.0,64,22.0,-21.0,21.0,-0.5,9.950000000000001,-0.4564809799194336,-0.4840627087487115,0.7201581001281738,2.1679614543914796,0.37777777777777777,0.12222222222222222,4.781750679016113,56.879874601949254,349.5,-0.30590160730926974,2.2140560541301966,0.7610718385596037,8.039026260375977,0.07285,,
sample_00775,1,2,1638947,0.05001669311523437,16.501558303833008,0.09764235466718674,169.0,50.0,37417,bright,True,9.325000000000001,11.728667259216309,,1.266463279724121,"[1.1353347301483154, 1.3972046375274658]",0.2618699073791504,False,15.507896423339844,1.3222215346891901,85,87,0.022988505747126436,0.0,64,18.5,-21.0,18.5,1.0,9.325000000000001,0.4025440216064453,0.6041610717773438,1.680387020111084,4.577773666381838,0.5764705882352941,0.4235294117647059,7.60274600982666,50.19146034817424,375.0,0.2132906279348093,2.4556490667164326,0.7926480299361656,8.269699096679688,0.0562,,
